file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
C:\OOD\Java\Racing-Kart-Game-main\src\kartracinggame\SelectKartScene.java,kartracinggame.SelectKartScene,handleKeyPressed/1[int],false,72,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
C:\OOD\Java\Racing-Kart-Game-main\src\kartracinggame\SelectKartScene.java,kartracinggame.SelectKartScene,SelectKartScene/0,true,23,1,2,1,1,1,1,4,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\OOD\Java\Racing-Kart-Game-main\src\kartracinggame\SelectKartScene.java,kartracinggame.SelectKartScene,serverUpdated/1[kartracinggame.Response],false,124,6,8,0,8,5,10,18,0,6,1,10,0,0,1,3,0,0,7,1,7,0,3,0,0,0,21,1,0,false
C:\OOD\Java\Racing-Kart-Game-main\src\kartracinggame\SelectKartScene.java,kartracinggame.SelectKartScene,initComponents/0,false,40,1,3,1,2,1,2,26,0,0,0,2,0,0,0,0,0,0,2,4,7,0,0,2,0,0,24,1,0,false
C:\OOD\Java\Racing-Kart-Game-main\src\kartracinggame\ServerTester.java,kartracinggame.ServerTester,main/1[java.lang.String[]],false,15,0,0,0,0,6,13,32,0,5,1,13,0,0,2,1,1,0,8,0,9,0,3,0,0,0,21,9,0,false
C:\OOD\Java\Racing-Kart-Game-main\src\kartracinggame\ServerMain.java,kartracinggame.ServerMain,main/1[java.lang.String[]],false,5,1,2,0,2,1,2,4,0,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,9,0,false
C:\OOD\Java\Racing-Kart-Game-main\src\kartracinggame\CollisionManager.java,kartracinggame.CollisionManager,setScene/1[kartracinggame.Scene],false,79,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
C:\OOD\Java\Racing-Kart-Game-main\src\kartracinggame\CollisionManager.java,kartracinggame.CollisionManager,reset/0,false,30,0,1,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,9,0,false
C:\OOD\Java\Racing-Kart-Game-main\src\kartracinggame\CollisionManager.java,kartracinggame.CollisionManager,getInstance/0,false,19,1,3,2,1,2,0,6,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,6,9,0,false
C:\OOD\Java\Racing-Kart-Game-main\src\kartracinggame\CollisionManager.java,kartracinggame.CollisionManager,getColliders/0,false,83,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\OOD\Java\Racing-Kart-Game-main\src\kartracinggame\CollisionManager.java,kartracinggame.CollisionManager,isHit/1[kartracinggame.Collider],false,34,2,3,1,2,5,3,10,2,0,1,3,2,1,1,0,0,0,0,0,0,0,3,0,0,0,10,1,0,false
C:\OOD\Java\Racing-Kart-Game-main\src\kartracinggame\CollisionManager.java,kartracinggame.CollisionManager,"paint/2[java.awt.Graphics,java.awt.Color]",false,70,0,0,0,0,2,3,8,0,1,2,3,0,0,1,0,0,0,0,0,1,0,1,0,0,0,10,1,0,false
C:\OOD\Java\Racing-Kart-Game-main\src\kartracinggame\CollisionManager.java,kartracinggame.CollisionManager,CollisionManager/0,true,15,1,1,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
C:\OOD\Java\Racing-Kart-Game-main\src\kartracinggame\CollisionManager.java,kartracinggame.CollisionManager,"isHitVertical/2[kartracinggame.Collider,kartracinggame.Collider]",false,58,1,1,1,0,5,2,7,1,4,2,2,0,0,0,0,0,6,0,0,4,2,0,0,0,0,10,2,0,false
C:\OOD\Java\Racing-Kart-Game-main\src\kartracinggame\CollisionManager.java,kartracinggame.CollisionManager,addCollider/1[kartracinggame.Collider],false,26,1,1,1,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\OOD\Java\Racing-Kart-Game-main\src\kartracinggame\CollisionManager.java,kartracinggame.CollisionManager,"isHitHorizontal/2[kartracinggame.Collider,kartracinggame.Collider]",false,46,1,1,1,0,5,2,7,1,4,2,2,0,0,0,0,0,6,0,0,4,2,0,0,0,0,10,2,0,false
C:\OOD\Java\Racing-Kart-Game-main\src\kartracinggame\Animator.java,kartracinggame.Animator$TimerHandler,actionPerformed/1[java.awt.event.ActionEvent],false,73,1,1,0,1,2,2,5,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,6,1,0,false
C:\OOD\Java\Racing-Kart-Game-main\src\kartracinggame\Client.java,kartracinggame.Client,Client/0,true,17,2,1,0,1,3,3,13,0,0,0,3,1,1,1,1,1,0,2,0,2,0,2,0,0,0,13,1,0,false
C:\OOD\Java\Racing-Kart-Game-main\src\kartracinggame\Client.java,kartracinggame.Client,updateListeners/1[kartracinggame.Response],false,68,2,2,1,1,2,1,5,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,9,2,0,false
C:\OOD\Java\Racing-Kart-Game-main\src\kartracinggame\Client.java,kartracinggame.Client,removeListener/1[kartracinggame.ServerUpdateListener],false,78,1,2,2,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
C:\OOD\Java\Racing-Kart-Game-main\src\kartracinggame\Client.java,kartracinggame.Client,listenToServer/0,false,31,0,2,1,1,1,1,22,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,2,0,false
C:\OOD\Java\Racing-Kart-Game-main\src\kartracinggame\Client.java,kartracinggame.Client,notifyServer/1[kartracinggame.Payload],false,56,1,5,4,1,3,4,11,0,1,1,4,0,0,0,1,1,0,0,0,1,0,2,0,0,0,12,1,0,false
C:\OOD\Java\Racing-Kart-Game-main\src\kartracinggame\Client.java,kartracinggame.Client,getInstance/0,false,82,1,6,6,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,false
C:\OOD\Java\Racing-Kart-Game-main\src\kartracinggame\Client.java,kartracinggame.Client,addListener/1[kartracinggame.ServerUpdateListener],false,74,1,2,2,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
C:\OOD\Java\Racing-Kart-Game-main\src\kartracinggame\Server.java,kartracinggame.Server$Anonymous1,run/0,false,112,4,13,0,13,5,10,18,0,4,0,10,0,0,1,1,0,0,0,3,4,1,4,0,0,0,20,1,0,false
C:\OOD\Java\Racing-Kart-Game-main\src\kartracinggame\PayloadType.java,kartracinggame.PayloadType,fromString/1[java.lang.String],false,11,1,2,2,0,6,0,15,6,0,1,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,23,9,0,false
