file,class,method,variable,usage
C:\OOD\Java\Battleship-main\src\Structure\Gridline.java,Structure.Gridline,place/1[Ship.Ship],grid,6
C:\OOD\Java\Battleship-main\src\Structure\Gridline.java,Structure.Gridline,create/0,grid,2
C:\OOD\Java\Battleship-main\src\Structure\Gridline.java,Structure.Gridline,create/0,x,2
C:\OOD\Java\Battleship-main\src\Structure\Gridline.java,Structure.Gridline,create/0,y,2
C:\OOD\Java\Battleship-main\src\Structure\Gridline.java,Structure.Gridline,"checkBlock/2[int,int]",grid,1
C:\OOD\Java\Battleship-main\src\Structure\Gridline.java,Structure.Gridline,"checkBlock/2[int,int]",x,2
C:\OOD\Java\Battleship-main\src\Structure\Gridline.java,Structure.Gridline,"checkBlock/2[int,int]",y,2
C:\OOD\Java\Battleship-main\src\Structure\Gridline.java,Structure.Gridline,"mark/3[int,int,boolean]",grid,1
C:\OOD\Java\Battleship-main\src\Structure\Gridline.java,Structure.Gridline,"mark/3[int,int,boolean]",x,2
C:\OOD\Java\Battleship-main\src\Structure\Gridline.java,Structure.Gridline,"mark/3[int,int,boolean]",y,2
C:\OOD\Java\Battleship-main\src\Ship\ShipCount.java,Ship.ShipCount,ShipCount/1[Player.Player],ships,1
C:\OOD\Java\Battleship-main\src\Ship\ShipCount.java,Ship.ShipCount,ShipCount/1[Player.Player],destroyed,1
C:\OOD\Java\Battleship-main\src\Ship\ShipCount.java,Ship.ShipCount,ShipCount/1[Player.Player],allDestroyed,1
C:\OOD\Java\Battleship-main\src\Ship\ShipCount.java,Ship.ShipCount,allDestroyed/0,ships,1
C:\OOD\Java\Battleship-main\src\Ship\ShipCount.java,Ship.ShipCount,allDestroyed/0,allDestroyed,2
C:\OOD\Java\Battleship-main\src\Ship\ShipCount.java,Ship.ShipCount,getDestroyed/0,ships,1
C:\OOD\Java\Battleship-main\src\Ship\ShipCount.java,Ship.ShipCount,destroyedUpdate/0,ships,3
C:\OOD\Java\Battleship-main\src\Ship\ShipCount.java,Ship.ShipCount,destroyedUpdate/0,destroyed,1
C:\OOD\Java\Battleship-main\src\MainFrame.java,MainFrame,createLowPanel/0,lowPanel,2
C:\OOD\Java\Battleship-main\src\MainFrame.java,MainFrame,createLowPanel/0,panelE,1
C:\OOD\Java\Battleship-main\src\MainFrame.java,MainFrame,createLowPanel/0,text,2
C:\OOD\Java\Battleship-main\src\MainFrame.java,MainFrame,createFrame/0,highPanel,1
C:\OOD\Java\Battleship-main\src\MainFrame.java,MainFrame,createFrame/0,lowPanel,1
C:\OOD\Java\Battleship-main\src\MainFrame.java,MainFrame,createFrame/0,frame,7
C:\OOD\Java\Battleship-main\src\MainFrame.java,MainFrame,startSplash2/0,count1,1
C:\OOD\Java\Battleship-main\src\MainFrame.java,MainFrame,startSplash2/0,frame,1
C:\OOD\Java\Battleship-main\src\MainFrame.java,MainFrame,startSplash1/0,count2,1
C:\OOD\Java\Battleship-main\src\MainFrame.java,MainFrame,startSplash1/0,frame,1
C:\OOD\Java\Battleship-main\src\MainFrame.java,MainFrame,initiateComponents/0,count1,1
C:\OOD\Java\Battleship-main\src\MainFrame.java,MainFrame,initiateComponents/0,panelM,1
C:\OOD\Java\Battleship-main\src\MainFrame.java,MainFrame,initiateComponents/0,play1,2
C:\OOD\Java\Battleship-main\src\MainFrame.java,MainFrame,initiateComponents/0,count2,1
C:\OOD\Java\Battleship-main\src\MainFrame.java,MainFrame,initiateComponents/0,play2,2
C:\OOD\Java\Battleship-main\src\MainFrame.java,MainFrame,initiateComponents/0,scrollPane,1
C:\OOD\Java\Battleship-main\src\MainFrame.java,MainFrame,initiateComponents/0,panelE,1
C:\OOD\Java\Battleship-main\src\MainFrame.java,MainFrame,initiateComponents/0,lowPanel,1
C:\OOD\Java\Battleship-main\src\MainFrame.java,MainFrame,initiateComponents/0,buttonE,1
C:\OOD\Java\Battleship-main\src\MainFrame.java,MainFrame,initiateComponents/0,infoMess,1
C:\OOD\Java\Battleship-main\src\MainFrame.java,MainFrame,initiateComponents/0,columnNames,2
C:\OOD\Java\Battleship-main\src\MainFrame.java,MainFrame,initiateComponents/0,highPanel,1
C:\OOD\Java\Battleship-main\src\MainFrame.java,MainFrame,initiateComponents/0,buttonM,1
C:\OOD\Java\Battleship-main\src\MainFrame.java,MainFrame,initiateComponents/0,text,1
C:\OOD\Java\Battleship-main\src\MainFrame.java,MainFrame,initiateComponents/0,table,2
C:\OOD\Java\Battleship-main\src\MainFrame.java,MainFrame,initiateComponents/0,frame,1
C:\OOD\Java\Battleship-main\src\MainFrame.java,MainFrame,"changeButtonE/2[int,int]",play1,1
C:\OOD\Java\Battleship-main\src\MainFrame.java,MainFrame,"changeButtonE/2[int,int]",buttonE,4
C:\OOD\Java\Battleship-main\src\MainFrame.java,MainFrame,createPanelE/0,buttonE,6
C:\OOD\Java\Battleship-main\src\MainFrame.java,MainFrame,createPanelE/0,panelE,3
C:\OOD\Java\Battleship-main\src\MainFrame.java,MainFrame,createHighPanel/0,panelM,1
C:\OOD\Java\Battleship-main\src\MainFrame.java,MainFrame,createHighPanel/0,scrollPane,2
C:\OOD\Java\Battleship-main\src\MainFrame.java,MainFrame,createHighPanel/0,highPanel,4
C:\OOD\Java\Battleship-main\src\MainFrame.java,MainFrame,checkEnd/0,count1,2
C:\OOD\Java\Battleship-main\src\MainFrame.java,MainFrame,checkEnd/0,endGame,3
C:\OOD\Java\Battleship-main\src\MainFrame.java,MainFrame,checkEnd/0,count2,2
C:\OOD\Java\Battleship-main\src\MainFrame.java,MainFrame,checkEnd/0,play1,1
C:\OOD\Java\Battleship-main\src\MainFrame.java,MainFrame,checkEnd/0,play2,1
C:\OOD\Java\Battleship-main\src\MainFrame.java,MainFrame,checkEnd/0,text,3
C:\OOD\Java\Battleship-main\src\MainFrame.java,MainFrame,updateTable/0,columnNames,1
C:\OOD\Java\Battleship-main\src\MainFrame.java,MainFrame,updateTable/0,table,1
C:\OOD\Java\Battleship-main\src\MainFrame.java,MainFrame,getMainFrame/0,main,1
C:\OOD\Java\Battleship-main\src\MainFrame.java,MainFrame,changeButtonM/0,play2,1
C:\OOD\Java\Battleship-main\src\MainFrame.java,MainFrame,changeButtonM/0,buttonM,3
C:\OOD\Java\Battleship-main\src\MainFrame.java,MainFrame,tableContent/0,count1,1
C:\OOD\Java\Battleship-main\src\MainFrame.java,MainFrame,tableContent/0,count2,1
C:\OOD\Java\Battleship-main\src\MainFrame.java,MainFrame,"startMain/2[java.lang.String,java.lang.String]",play1,2
C:\OOD\Java\Battleship-main\src\MainFrame.java,MainFrame,"startMain/2[java.lang.String,java.lang.String]",play2,2
C:\OOD\Java\Battleship-main\src\MainFrame.java,MainFrame,"startMain/2[java.lang.String,java.lang.String]",frame,1
C:\OOD\Java\Battleship-main\src\MainFrame.java,MainFrame,createPanelM/0,panelM,3
C:\OOD\Java\Battleship-main\src\MainFrame.java,MainFrame,createPanelM/0,play1,1
C:\OOD\Java\Battleship-main\src\MainFrame.java,MainFrame,createPanelM/0,buttonM,5
C:\OOD\Java\Battleship-main\src\MainFrame.java,MainFrame,actionPerformed/1[java.awt.event.ActionEvent],endGame,1
C:\OOD\Java\Battleship-main\src\MainFrame.java,MainFrame,actionPerformed/1[java.awt.event.ActionEvent],count1,1
C:\OOD\Java\Battleship-main\src\MainFrame.java,MainFrame,actionPerformed/1[java.awt.event.ActionEvent],play1,5
C:\OOD\Java\Battleship-main\src\MainFrame.java,MainFrame,actionPerformed/1[java.awt.event.ActionEvent],count2,1
C:\OOD\Java\Battleship-main\src\MainFrame.java,MainFrame,actionPerformed/1[java.awt.event.ActionEvent],play2,5
C:\OOD\Java\Battleship-main\src\MainFrame.java,MainFrame,actionPerformed/1[java.awt.event.ActionEvent],text,7
