file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
C:\OOD\Java\Chess-Game-System-Project-main\src\chess\ChessMatch.java,chess.ChessMatch,possibleMoves/1[chess.ChessPosition],false,81,6,5,1,4,1,4,5,1,1,1,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,8,1,0,false
C:\OOD\Java\Chess-Game-System-Project-main\src\chess\ChessMatch.java,chess.ChessMatch,opponent/1[chess.Color],false,294,1,2,2,0,2,0,3,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,2,0,false
C:\OOD\Java\Chess-Game-System-Project-main\src\chess\ChessMatch.java,chess.ChessMatch,getTurn/0,false,40,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\OOD\Java\Chess-Game-System-Project-main\src\chess\ChessMatch.java,chess.ChessMatch,getEnPassantVulnerable/0,false,57,1,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,false
C:\OOD\Java\Chess-Game-System-Project-main\src\chess\ChessMatch.java,chess.ChessMatch,"performChessMove/2[chess.ChessPosition,chess.ChessPosition]",false,87,8,15,1,14,12,13,33,1,4,2,13,9,4,0,6,0,4,2,4,11,2,2,0,0,0,37,1,0,false
C:\OOD\Java\Chess-Game-System-Project-main\src\chess\ChessMatch.java,chess.ChessMatch,nextTurn/0,false,289,0,1,1,0,2,0,4,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,5,2,0,false
C:\OOD\Java\Chess-Game-System-Project-main\src\chess\ChessMatch.java,chess.ChessMatch,testCheckMate/1[chess.Color],false,330,8,11,1,10,8,13,24,3,9,1,13,3,2,3,1,0,2,0,2,8,0,5,0,0,1,22,2,0,false
C:\OOD\Java\Chess-Game-System-Project-main\src\chess\pieces\Pawn.java,chess.pieces.Pawn,toString/0,false,108,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,false
C:\OOD\Java\Chess-Game-System-Project-main\src\chess\pieces\Pawn.java,chess.pieces.Pawn,"Pawn/3[boardgame.Board,chess.Color,chess.ChessMatch]",true,13,3,1,1,0,1,0,4,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
C:\OOD\Java\Chess-Game-System-Project-main\src\chess\pieces\Pawn.java,chess.pieces.Pawn,possibleMoves/0,false,20,6,14,0,14,38,13,63,1,8,0,13,0,0,0,9,0,0,0,28,20,22,3,0,0,0,18,1,0,false
C:\OOD\Java\Chess-Game-System-Project-main\src\chess\ChessPosition.java,chess.ChessPosition,getRow/0,false,23,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\OOD\Java\Chess-Game-System-Project-main\src\chess\ChessPosition.java,chess.ChessPosition,fromPosition/1[boardgame.Position],false,31,2,4,1,3,1,2,3,1,0,1,2,0,0,0,0,0,1,0,1,0,2,0,0,0,0,4,12,0,false
C:\OOD\Java\Chess-Game-System-Project-main\src\chess\ChessPosition.java,chess.ChessPosition,"ChessPosition/2[char,int]",true,10,1,4,3,1,5,0,7,0,0,2,0,0,0,0,0,0,0,1,2,2,0,1,0,0,0,12,1,0,false
C:\OOD\Java\Chess-Game-System-Project-main\src\chess\ChessPosition.java,chess.ChessPosition,getColumn/0,false,19,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\OOD\Java\Chess-Game-System-Project-main\src\chess\ChessPosition.java,chess.ChessPosition,toPosition/0,false,27,1,7,6,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,2,4,0,false
C:\OOD\Java\Chess-Game-System-Project-main\src\chess\ChessPosition.java,chess.ChessPosition,toString/0,false,37,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,4,1,0,false
C:\OOD\Java\Chess-Game-System-Project-main\src\chess\pieces\king.java,chess.pieces.king,testeRookCastling/1[boardgame.Position],false,29,5,5,1,4,4,4,4,1,1,1,4,0,0,0,3,0,0,0,1,1,0,0,0,0,0,12,2,0,false
C:\OOD\Java\Chess-Game-System-Project-main\src\chess\pieces\king.java,chess.pieces.king,toString/0,false,19,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,false
C:\OOD\Java\Chess-Game-System-Project-main\src\chess\pieces\king.java,chess.pieces.king,canMove/1[boardgame.Position],false,23,4,4,1,3,3,3,4,1,1,1,3,0,0,0,2,0,0,0,0,1,0,0,0,0,0,11,2,0,false
C:\OOD\Java\Chess-Game-System-Project-main\src\chess\pieces\king.java,chess.pieces.king,possibleMoves/0,false,35,7,13,0,13,26,12,56,1,9,0,12,2,1,0,6,0,0,0,24,19,21,3,0,0,0,21,1,0,false
C:\OOD\Java\Chess-Game-System-Project-main\src\chess\pieces\king.java,chess.pieces.king,"king/3[boardgame.Board,chess.Color,chess.ChessMatch]",true,13,3,1,1,0,1,0,4,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
C:\OOD\Java\Chess-Game-System-Project-main\src\chess\ChessPiece.java,chess.ChessPiece,"ChessPiece/2[boardgame.Board,chess.Color]",true,12,2,0,0,0,1,0,4,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,false
C:\OOD\Java\Chess-Game-System-Project-main\src\chess\ChessPiece.java,chess.ChessPiece,increaseMoveCount/0,false,25,0,1,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\OOD\Java\Chess-Game-System-Project-main\src\chess\ChessPiece.java,chess.ChessPiece,isThereOpponentPiece/1[boardgame.Position],false,40,4,7,4,3,3,3,4,1,1,1,3,1,1,0,2,0,0,0,0,1,0,0,0,0,0,12,4,0,false
C:\OOD\Java\Chess-Game-System-Project-main\src\chess\ChessPiece.java,chess.ChessPiece,getColor/0,false,17,1,15,15,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\OOD\Java\Chess-Game-System-Project-main\src\chess\ChessPiece.java,chess.ChessPiece,getMoveCount/0,false,21,0,3,3,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\OOD\Java\Chess-Game-System-Project-main\src\chess\ChessPiece.java,chess.ChessPiece,getChessPosition/0,false,33,1,4,3,1,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\OOD\Java\Chess-Game-System-Project-main\src\chess\ChessPiece.java,chess.ChessPiece,decreaseMoveCount/0,false,29,0,1,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\OOD\Java\Chess-Game-System-Project-main\src\application\UI.java,application.UI,printCapturedPiecies/1[java.util.List<chess.ChessPiece>],false,129,1,2,1,1,3,9,13,0,4,1,9,0,0,0,2,0,0,3,0,2,0,0,0,0,2,20,10,0,false
C:\OOD\Java\Chess-Game-System-Project-main\src\application\UI.java,application.UI,readChessPosition/1[java.util.Scanner],false,44,1,2,1,1,2,4,11,1,3,1,4,0,0,0,0,1,0,1,2,3,0,1,0,0,0,20,9,0,false
C:\OOD\Java\Chess-Game-System-Project-main\src\application\UI.java,application.UI,"printPiece/2[chess.ChessPiece,boolean]",false,111,1,3,2,1,4,2,17,0,0,2,2,0,0,0,2,0,0,2,0,0,3,2,0,0,0,25,10,0,false
C:\OOD\Java\Chess-Game-System-Project-main\src\application\UI.java,application.UI,"printMatch/2[chess.ChessMatch,java.util.List<chess.ChessPiece>]",false,56,3,8,1,7,3,9,17,0,0,2,9,2,2,0,0,0,0,5,0,0,3,2,0,0,0,8,9,0,false
C:\OOD\Java\Chess-Game-System-Project-main\src\application\UI.java,application.UI,"printBoard/2[chess.ChessPiece[][],boolean[][]]",false,95,3,2,1,1,3,4,10,0,2,2,4,1,1,2,0,0,1,2,3,2,2,2,0,0,0,14,9,0,false
C:\OOD\Java\Chess-Game-System-Project-main\src\application\UI.java,application.UI,printBoard/1[chess.ChessPiece[][]],false,79,2,2,1,1,3,4,10,0,2,1,4,1,1,2,0,0,1,2,3,2,2,2,0,0,0,13,9,0,false
C:\OOD\Java\Chess-Game-System-Project-main\src\application\UI.java,application.UI,clearScreen/0,false,38,0,1,1,0,1,2,4,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,9,0,false
C:\OOD\Java\Chess-Game-System-Project-main\src\chess\pieces\Queen.java,chess.pieces.Queen,possibleMoves/0,false,22,5,12,0,12,33,11,74,1,2,0,11,0,0,8,0,0,0,0,26,18,24,1,0,0,0,12,1,0,false
C:\OOD\Java\Chess-Game-System-Project-main\src\chess\pieces\Queen.java,chess.pieces.Queen,toString/0,false,16,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,false
C:\OOD\Java\Chess-Game-System-Project-main\src\chess\pieces\Queen.java,chess.pieces.Queen,"Queen/2[boardgame.Board,chess.Color]",true,10,2,2,2,0,1,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\OOD\Java\Chess-Game-System-Project-main\src\boardgame\Board.java,boardgame.Board,piece/1[boardgame.Position],false,38,4,16,12,4,2,3,6,1,0,1,3,1,2,0,0,0,0,1,0,0,0,1,0,0,0,10,1,0,false
C:\OOD\Java\Chess-Game-System-Project-main\src\boardgame\Board.java,boardgame.Board,removePiece/1[boardgame.Position],false,58,4,8,3,5,3,4,12,2,1,1,4,2,2,0,1,0,0,1,0,3,0,1,0,0,0,13,1,0,false
C:\OOD\Java\Chess-Game-System-Project-main\src\boardgame\Board.java,boardgame.Board,thereIsAPiece/1[boardgame.Position],false,84,3,9,6,3,3,2,6,1,0,1,2,2,2,0,1,0,0,1,0,0,0,1,0,0,0,14,1,0,false
C:\OOD\Java\Chess-Game-System-Project-main\src\boardgame\Board.java,boardgame.Board,"Board/2[int,int]",true,10,2,2,1,1,3,0,8,0,0,2,0,0,0,0,0,0,0,1,2,3,0,1,0,0,0,13,1,0,false
C:\OOD\Java\Chess-Game-System-Project-main\src\boardgame\Board.java,boardgame.Board,getRows/0,false,21,0,8,8,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\OOD\Java\Chess-Game-System-Project-main\src\boardgame\Board.java,boardgame.Board,"placePiece/2[boardgame.Piece,boardgame.Position]",false,47,4,8,4,4,2,3,7,0,0,2,3,1,3,0,0,0,0,1,0,2,1,1,0,0,0,13,1,0,false
C:\OOD\Java\Chess-Game-System-Project-main\src\boardgame\Board.java,boardgame.Board,getColumns/0,false,25,0,8,8,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\OOD\Java\Chess-Game-System-Project-main\src\boardgame\Board.java,boardgame.Board,positionExists/1[boardgame.Position],false,79,2,12,9,3,1,3,3,1,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\OOD\Java\Chess-Game-System-Project-main\src\boardgame\Board.java,boardgame.Board,"positionExists/2[int,int]",false,74,0,2,2,0,5,0,3,1,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6,2,0,false
C:\OOD\Java\Chess-Game-System-Project-main\src\boardgame\Board.java,boardgame.Board,"piece/2[int,int]",false,29,3,3,1,2,2,1,6,1,0,2,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,10,1,0,false
C:\OOD\Java\Chess-Game-System-Project-main\src\boardgame\Piece.java,boardgame.Piece,Piece/1[boardgame.Board],true,8,1,0,0,0,1,0,4,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,1,0,false
C:\OOD\Java\Chess-Game-System-Project-main\src\boardgame\Piece.java,boardgame.Piece,possibleMoves/0,false,17,1,5,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1025,0,false
C:\OOD\Java\Chess-Game-System-Project-main\src\boardgame\Piece.java,boardgame.Piece,getBoard/0,false,13,1,10,10,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,false
C:\OOD\Java\Chess-Game-System-Project-main\src\boardgame\Piece.java,boardgame.Piece,possibleMove/1[boardgame.Position],false,22,2,4,1,3,1,3,3,1,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
C:\OOD\Java\Chess-Game-System-Project-main\src\boardgame\Piece.java,boardgame.Piece,isThereAnyPossibleMove/0,false,32,2,2,1,1,4,1,11,2,3,0,1,1,1,2,0,0,0,0,2,3,0,3,0,0,0,12,1,0,false
