file,class,method,variable,usage
C:\OOD\Java\Meal-Management-System-master\src\Process.java,Process,loadTable/0,totalE,3
C:\OOD\Java\Meal-Management-System-master\src\Process.java,Process,loadTable/0,totalmeal,2
C:\OOD\Java\Meal-Management-System-master\src\Process.java,Process,loadTable/0,e,0
C:\OOD\Java\Meal-Management-System-master\src\Process.java,Process,loadTable/0,mealRate,1
C:\OOD\Java\Meal-Management-System-master\src\Process.java,Process,loadTable/0,count,2
C:\OOD\Java\Meal-Management-System-master\src\Process.java,Process,loadTable/0,memberData,3
C:\OOD\Java\Meal-Management-System-master\src\Process.java,Process,loadTable/0,meals,11
C:\OOD\Java\Meal-Management-System-master\src\Process.java,Process$Anonymous1,actionPerformed/1[java.awt.event.ActionEvent],meal,1
C:\OOD\Java\Meal-Management-System-master\src\Process.java,Process$Anonymous1,actionPerformed/1[java.awt.event.ActionEvent],arg1,0
C:\OOD\Java\Meal-Management-System-master\src\Process.java,Process$Anonymous1,actionPerformed/1[java.awt.event.ActionEvent],name,1
C:\OOD\Java\Meal-Management-System-master\src\Process.java,Process$Anonymous1,actionPerformed/1[java.awt.event.ActionEvent],expanditure,1
C:\OOD\Java\Meal-Management-System-master\src\MemberFileOperations.java,MemberFileOperations,openFormatter/1[boolean],e,0
C:\OOD\Java\Meal-Management-System-master\src\MemberFileOperations.java,MemberFileOperations,openFormatter/1[boolean],append,1
C:\OOD\Java\Meal-Management-System-master\src\MemberFileOperations.java,MemberFileOperations,MemberFileOperations/1[java.lang.String],fileName,2
C:\OOD\Java\Meal-Management-System-master\src\MemberFileOperations.java,MemberFileOperations,writeMembers/1[java.util.ArrayList<Member>],allMembers,1
C:\OOD\Java\Meal-Management-System-master\src\MemberFileOperations.java,MemberFileOperations,writeMembers/1[java.util.ArrayList<Member>],member,2
C:\OOD\Java\Meal-Management-System-master\src\MemberFileOperations.java,MemberFileOperations,addMembers/1[Member],member,2
C:\OOD\Java\Meal-Management-System-master\src\MemberFileOperations.java,MemberFileOperations,getMembers/0,Phone,1
C:\OOD\Java\Meal-Management-System-master\src\MemberFileOperations.java,MemberFileOperations,getMembers/0,members,2
C:\OOD\Java\Meal-Management-System-master\src\MemberFileOperations.java,MemberFileOperations,getMembers/0,name,1
C:\OOD\Java\Meal-Management-System-master\src\MemberPanel.java,MemberPanel$Anonymous1,actionPerformed/1[java.awt.event.ActionEvent],Phone,1
C:\OOD\Java\Meal-Management-System-master\src\MemberPanel.java,MemberPanel$Anonymous1,actionPerformed/1[java.awt.event.ActionEvent],arg0,0
C:\OOD\Java\Meal-Management-System-master\src\MemberPanel.java,MemberPanel$Anonymous1,actionPerformed/1[java.awt.event.ActionEvent],name,1
C:\OOD\Java\Meal-Management-System-master\src\Main_frame.java,Main_frame,main/1[java.lang.String[]],args,0
C:\OOD\Java\Meal-Management-System-master\src\Main_frame.java,Main_frame,initialize/0,menuBar,3
C:\OOD\Java\Meal-Management-System-master\src\Main_frame.java,Main_frame,initialize/0,mnProcess,2
C:\OOD\Java\Meal-Management-System-master\src\Main_frame.java,Main_frame,initialize/0,mnInformation,2
C:\OOD\Java\Meal-Management-System-master\src\Main_frame.java,Main_frame,login/1[javax.swing.JFrame],password,2
C:\OOD\Java\Meal-Management-System-master\src\Main_frame.java,Main_frame,login/1[javax.swing.JFrame],controls,3
C:\OOD\Java\Meal-Management-System-master\src\Main_frame.java,Main_frame,login/1[javax.swing.JFrame],label,3
C:\OOD\Java\Meal-Management-System-master\src\Main_frame.java,Main_frame,login/1[javax.swing.JFrame],panel,3
C:\OOD\Java\Meal-Management-System-master\src\Main_frame.java,Main_frame,login/1[javax.swing.JFrame],frame,1
C:\OOD\Java\Meal-Management-System-master\src\Main_frame.java,Main_frame,login/1[javax.swing.JFrame],username,2
C:\OOD\Java\Meal-Management-System-master\src\MemberPanel.java,MemberPanel$Anonymous2,actionPerformed/1[java.awt.event.ActionEvent],arg0,0
C:\OOD\Java\Meal-Management-System-master\src\MemberPanel.java,MemberPanel$Anonymous2,actionPerformed/1[java.awt.event.ActionEvent],index,1
C:\OOD\Java\Meal-Management-System-master\src\Member.java,Member,setName/1[java.lang.String],name,2
C:\OOD\Java\Meal-Management-System-master\src\Member.java,Member,setPhone/1[java.lang.String],Phone,2
C:\OOD\Java\Meal-Management-System-master\src\Member.java,Member,"Member/2[java.lang.String,java.lang.String]",Phone,2
C:\OOD\Java\Meal-Management-System-master\src\Member.java,Member,"Member/2[java.lang.String,java.lang.String]",name,2
C:\OOD\Java\Meal-Management-System-master\src\ProcessFile.java,ProcessFile,addMeal/1[Meal],meal,3
C:\OOD\Java\Meal-Management-System-master\src\ProcessFile.java,ProcessFile,getMeal/0,meal,2
C:\OOD\Java\Meal-Management-System-master\src\ProcessFile.java,ProcessFile,getMeal/0,Expanditure,1
C:\OOD\Java\Meal-Management-System-master\src\ProcessFile.java,ProcessFile,getMeal/0,meal1,1
C:\OOD\Java\Meal-Management-System-master\src\ProcessFile.java,ProcessFile,getMeal/0,name,1
C:\OOD\Java\Meal-Management-System-master\src\ProcessFile.java,ProcessFile,writeMembers/1[java.util.ArrayList<Meal>],meal,3
C:\OOD\Java\Meal-Management-System-master\src\ProcessFile.java,ProcessFile,writeMembers/1[java.util.ArrayList<Meal>],allmeals,1
C:\OOD\Java\Meal-Management-System-master\src\ProcessFile.java,ProcessFile,openFormatter/1[boolean],e,0
C:\OOD\Java\Meal-Management-System-master\src\ProcessFile.java,ProcessFile,openFormatter/1[boolean],append,1
C:\OOD\Java\Meal-Management-System-master\src\ProcessFile.java,ProcessFile,ProcessFile/1[java.lang.String],fileName,2
